party_code,doc_type,original_party_name,doc_no,salesman_master,original_salesman,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,days_above_210,unallocated,balance,original_division,party_name,division,salesman
AR-P0002,SI30,PANACHE BUILDING MATERIALS TRADING(AR-P0002),3178,ZAMEER ,ZAMEER ,2024-11-25,2025-03-25,-5.0,115.0,,,,1197.0,,,,,,-1197.0,Sharjah,party_0951024304,div_1742449716,man_1964161347
AR-P0004,SI40,PARKER ELECTROMECHANICAL TRADING(AR-P0004),2127,ABDUL SATHAR,ABDUL SATHAR,2024-12-17,2025-04-16,-27.0,93.0,,,,73.5,,,,,,-73.5,Branch 2,party_0141178789,div_0097926054,man_0427457728
AR-P0007,SI20,PILLAR MAINTANCENCE & DECCOR(AR-P0007),2500138,RINSHAD T K,RINSHAD T K,2025-01-30,2025-03-31,-11.0,49.0,,724.5,,,,,,,,-724.5,MCJ,party_0273533571,div_0556003793,man_2128340233
AR-P0007,SI20,PILLAR MAINTANCENCE & DECCOR(AR-P0007),2500324,RINSHAD T K,RINSHAD T K,2025-02-28,2025-04-29,-40.0,20.0,253.05,,,,,,,,,-253.05,MCJ,party_0273533571,div_0556003793,man_2128340233
AR-P0007,SI20,PILLAR MAINTANCENCE & DECCOR(AR-P0007),2500043,RINSHAD T K,RINSHAD T K,2025-01-13,2025-03-14,6.0,66.0,,,1260.0,,,,,,,-1260.0,MCJ,party_0273533571,div_0556003793,man_2128340233
AR-P0007,SI20,PILLAR MAINTANCENCE & DECCOR(AR-P0007),2500051,RINSHAD T K,RINSHAD T K,2025-01-16,2025-03-17,3.0,63.0,,,2258.55,,,,,,,-2258.55,MCJ,party_0273533571,div_0556003793,man_2128340233
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2118,ABDUL SATHAR,ABDUL SATHAR,2024-12-16,2025-04-15,-26.0,94.0,,,,199.5,,,,,,-199.5,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),1959,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-03-23,-3.0,117.0,,,,199.5,,,,,,-199.5,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2049,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-03-23,-3.0,117.0,,,,496.13,,,,,,-496.13,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2500252,ABDUL SATHAR,ABDUL SATHAR,2025-02-27,2025-06-27,-99.0,21.0,136.5,,,,,,,,,-136.5,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2500256,ABDUL SATHAR,ABDUL SATHAR,2025-02-27,2025-06-27,-99.0,21.0,236.25,,,,,,,,,-236.25,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2500331,ABDUL SATHAR,ABDUL SATHAR,2025-03-17,2025-07-15,-117.0,3.0,504.0,,,,,,,,,-504.0,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2500284,ABDUL SATHAR,ABDUL SATHAR,2025-03-03,2025-07-01,-103.0,17.0,319.2,,,,,,,,,-319.2,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2107,ABDUL SATHAR,ABDUL SATHAR,2024-12-23,2025-04-22,-33.0,87.0,,,997.5,,,,,,,-997.5,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2081,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,598.5,,,,,,-598.5,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0009,SI40,PIONEER ELECTRICALS AND BUILDING MATERIALS LLC(AR-P0009),2150,ABDUL SATHAR,ABDUL SATHAR,2024-12-14,2025-04-13,-24.0,96.0,,,,336.0,,,,,,-336.0,Branch 2,party_1174821810,div_0097926054,man_0427457728
AR-P0010,JV10,PIVOT ENGINEERING & GENERAL CONTRACTING COMPANY W L L(AR-P0010),Opb:OPB-25485,SAFEER,,2019-11-30,2019-11-30,1937.0,1937.0,,,,,,,,1281.0,,-1281.0,HO,party_1596206949,div_2006915470,man_0110721370
AR-P0010,JV10,PIVOT ENGINEERING & GENERAL CONTRACTING COMPANY W L L(AR-P0010),Opb:OPB-25486,SAFEER,,2019-12-29,2019-12-29,1908.0,1908.0,,,,,,,,640.5,,-640.5,HO,party_1596206949,div_2006915470,man_0110721370
AR-W0015,JV20,Walk In - MCJ(AR-W0015),Opb:OPB-22561,JAFEER ,,2020-07-12,2020-07-12,1712.0,1712.0,,,,,,,,1134.0,,-1134.0,MCJ,party_1988892459,div_0556003793,man_0110721370
AR-P0010,JV10,PIVOT ENGINEERING & GENERAL CONTRACTING COMPANY W L L(AR-P0010),Opb:OPB-25487,SAFEER,,2019-12-31,2019-12-31,1906.0,1906.0,,,,,,,,640.5,,-640.5,HO,party_1596206949,div_2006915470,man_0110721370
AR-P0010,JV10,PIVOT ENGINEERING & GENERAL CONTRACTING COMPANY W L L(AR-P0010),Opb:OPB-25488,SAFEER,,2020-10-20,2020-10-20,1612.0,1612.0,,,,,,,,577.5,,-577.5,HO,party_1596206949,div_2006915470,man_0110721370
AR-P0010,JV10,PIVOT ENGINEERING & GENERAL CONTRACTING COMPANY W L L(AR-P0010),Opb:OPB-25489,SAFEER,,2021-11-18,2021-11-18,1218.0,1218.0,,,,,,,,630.0,,-630.0,HO,party_1596206949,div_2006915470,man_0110721370
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500087,RINSHAD T K,RINSHAD T K,2025-01-21,2025-03-22,-2.0,58.0,,1774.5,,,,,,,,-1774.5,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500093,RINSHAD T K,RINSHAD T K,2025-01-22,2025-03-23,-3.0,57.0,,630.0,,,,,,,,-630.0,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500098,RINSHAD T K,RINSHAD T K,2025-01-23,2025-03-24,-4.0,56.0,,1350.3,,,,,,,,-1350.3,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500150,RINSHAD T K,RINSHAD T K,2025-01-30,2025-03-31,-11.0,49.0,,257.25,,,,,,,,-257.25,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500349,RINSHAD T K,RINSHAD T K,2025-02-28,2025-04-29,-40.0,20.0,966.0,,,,,,,,,-966.0,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),3075,RINSHAD T K,RINSHAD T K,2024-12-31,2025-03-01,19.0,79.0,,,1417.5,,,,,,,-1417.5,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500182,RINSHAD T K,RINSHAD T K,2025-02-04,2025-04-05,-16.0,44.0,,819.0,,,,,,,,-819.0,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500287,RINSHAD T K,RINSHAD T K,2025-02-24,2025-04-25,-36.0,24.0,1285.2,,,,,,,,,-1285.2,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500280,RINSHAD T K,RINSHAD T K,2025-02-22,2025-04-23,-34.0,26.0,687.75,,,,,,,,,-687.75,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500355,RINSHAD T K,RINSHAD T K,2025-03-01,2025-04-30,-41.0,19.0,845.25,,,,,,,,,-845.25,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500356,RINSHAD T K,RINSHAD T K,2025-03-03,2025-05-02,-43.0,17.0,761.25,,,,,,,,,-761.25,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500209,RINSHAD T K,RINSHAD T K,2025-02-10,2025-04-11,-22.0,38.0,,3638.25,,,,,,,,-3638.25,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500206,RINSHAD T K,RINSHAD T K,2025-02-08,2025-04-09,-20.0,40.0,,1743.0,,,,,,,,-1743.0,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500238,RINSHAD T K,RINSHAD T K,2025-02-17,2025-04-18,-29.0,31.0,,509.25,,,,,,,,-509.25,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500225,RINSHAD T K,RINSHAD T K,2025-02-14,2025-04-15,-26.0,34.0,,1837.5,,,,,,,,-1837.5,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0011,SI20,PLENUM ENGINEERING & MAINTENANCE SERVICES(AR-P0011),2500424,RINSHAD T K,RINSHAD T K,2025-03-20,2025-05-19,-60.0,,1627.5,,,,,,,,,-1627.5,MCJ,party_0983754018,div_0556003793,man_2128340233
AR-P0012,RV30,POKHARA TRADING LLC SP(AR-P0012),1592,ZAMEER ,,2024-12-20,2024-12-20,90.0,90.0,,,,,,,,,6.35,6.35,Sharjah,party_2003893633,div_1742449716,man_0110721370
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500283,ABDUL SATHAR,ABDUL SATHAR,2025-03-03,2025-07-01,-103.0,17.0,960.75,,,,,,,,,-960.75,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500319,ABDUL SATHAR,ABDUL SATHAR,2025-03-11,2025-07-09,-111.0,9.0,588.0,,,,,,,,,-588.0,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500321,ABDUL SATHAR,ABDUL SATHAR,2025-03-13,2025-07-11,-113.0,7.0,147.0,,,,,,,,,-147.0,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500328,ABDUL SATHAR,ABDUL SATHAR,2025-03-15,2025-07-13,-115.0,5.0,115.5,,,,,,,,,-115.5,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500249,ABDUL SATHAR,ABDUL SATHAR,2025-02-27,2025-06-27,-99.0,21.0,682.5,,,,,,,,,-682.5,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500202,ABDUL SATHAR,ABDUL SATHAR,2025-02-22,2025-06-22,-94.0,26.0,304.5,,,,,,,,,-304.5,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0016,SI40,POPULAR HARDWARE(AR-P0016),2500192,ABDUL SATHAR,ABDUL SATHAR,2025-02-02,2025-06-02,-74.0,46.0,,236.25,,,,,,,,-236.25,Branch 2,party_1168230830,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500200,ABDUL SATHAR,ABDUL SATHAR,2025-02-22,2025-06-22,-94.0,26.0,897.75,,,,,,,,,-897.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1985,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-03-23,-3.0,117.0,,,,525.0,,,,,,-525.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500180,ABDUL SATHAR,ABDUL SATHAR,2025-02-06,2025-06-06,-78.0,42.0,,714.0,,,,,,,,-714.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500141,ABDUL SATHAR,ABDUL SATHAR,2025-02-14,2025-06-14,-86.0,34.0,,1008.0,,,,,,,,-1008.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500142,ABDUL SATHAR,ABDUL SATHAR,2025-02-14,2025-06-14,-86.0,34.0,,672.0,,,,,,,,-672.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2167,ABDUL SATHAR,ABDUL SATHAR,2024-12-07,2025-04-06,-17.0,103.0,,,,1359.75,,,,,,-1359.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2055,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-02-21,27.0,117.0,,,,441.0,,,,,,-441.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2056,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,252.0,,,,,,-252.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500293,ABDUL SATHAR,ABDUL SATHAR,2025-03-05,2025-07-03,-105.0,15.0,5670.0,,,,,,,,,-5670.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1914,ABDUL SATHAR,ABDUL SATHAR,2024-10-17,2025-01-15,64.0,154.0,,,,,,1050.0,,,,-1050.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1864,ABDUL SATHAR,ABDUL SATHAR,2024-10-11,2025-01-09,70.0,160.0,,,,,,367.5,,,,-367.5,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1996,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-03-23,-3.0,117.0,,,,1863.75,,,,,,-1863.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500004,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-05-17,-58.0,62.0,,,1092.0,,,,,,,-1092.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2232,ABDUL SATHAR,ABDUL SATHAR,2024-12-31,2025-04-30,-41.0,79.0,,,672.0,,,,,,,-672.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2122,ABDUL SATHAR,ABDUL SATHAR,2024-12-17,2025-04-16,-27.0,93.0,,,,1149.75,,,,,,-1149.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2180,ABDUL SATHAR,ABDUL SATHAR,2024-12-05,2025-04-04,-15.0,105.0,,,,1627.5,,,,,,-1627.5,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2178,ABDUL SATHAR,ABDUL SATHAR,2024-12-05,2025-04-04,-15.0,105.0,,,,1134.0,,,,,,-1134.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500112,ABDUL SATHAR,ABDUL SATHAR,2025-01-28,2025-05-28,-69.0,51.0,,181.13,,,,,,,,-181.13,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500124,ABDUL SATHAR,ABDUL SATHAR,2025-01-25,2025-05-25,-66.0,54.0,,724.5,,,,,,,,-724.5,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500334,ABDUL SATHAR,ABDUL SATHAR,2025-03-18,2025-07-16,-118.0,2.0,845.25,,,,,,,,,-845.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1940,ABDUL SATHAR,ABDUL SATHAR,2024-10-31,2025-01-29,50.0,140.0,,,,,1118.25,,,,,-1118.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2154,ABDUL SATHAR,ABDUL SATHAR,2024-12-11,2025-04-10,-21.0,99.0,,,,2415.0,,,,,,-2415.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500024,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-05-17,-58.0,62.0,,,603.75,,,,,,,-603.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500063,ABDUL SATHAR,ABDUL SATHAR,2025-01-20,2025-05-20,-61.0,59.0,,1594.95,,,,,,,,-1594.95,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500273,ABDUL SATHAR,ABDUL SATHAR,2025-03-01,2025-06-29,-101.0,19.0,204.75,,,,,,,,,-204.75,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),1890,ABDUL SATHAR,ABDUL SATHAR,2024-10-22,2025-01-20,59.0,149.0,,,,,1491.0,,,,,-1491.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2084,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,2940.0,,,,,,-2940.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2072,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,719.25,,,,,,-719.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2087,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,1580.25,,,,,,-1580.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2010,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-02-21,27.0,117.0,,,,362.25,,,,,,-362.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2011,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-02-21,27.0,117.0,,,,761.25,,,,,,-761.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2006,ABDUL SATHAR,ABDUL SATHAR,2024-11-23,2025-02-21,27.0,117.0,,,,1260.0,,,,,,-1260.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2065,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,1643.25,,,,,,-1643.25,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2061,ABDUL SATHAR,ABDUL SATHAR,2024-11-30,2025-03-30,-10.0,110.0,,,,1071.0,,,,,,-1071.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0017,SI40,POWER BUILDING MATERIAL TRADING EST(AR-P0017),2500152,ABDUL SATHAR,ABDUL SATHAR,2025-02-10,2025-06-10,-82.0,38.0,,1386.0,,,,,,,,-1386.0,Branch 2,party_2133328580,div_0097926054,man_0427457728
AR-P0018,SI40,POWER PLUS ELECTRICAL EQUIPMENT AND BUILDING MATERIALS TRAD(AR-P0018),2212,ABDUL SATHAR,ABDUL SATHAR,2024-12-27,2025-04-26,-37.0,83.0,,,141.75,,,,,,,-141.75,Branch 2,party_1589610808,div_0097926054,man_0427457728
AR-P0018,SI40,POWER PLUS ELECTRICAL EQUIPMENT AND BUILDING MATERIALS TRAD(AR-P0018),2500043,ABDUL SATHAR,ABDUL SATHAR,2025-01-18,2025-05-18,-59.0,61.0,,,277.2,,,,,,,-277.2,Branch 2,party_1589610808,div_0097926054,man_0427457728
AR-P0018,SI40,POWER PLUS ELECTRICAL EQUIPMENT AND BUILDING MATERIALS TRAD(AR-P0018),2500186,ABDUL SATHAR,ABDUL SATHAR,2025-02-13,2025-06-13,-85.0,35.0,,68.25,,,,,,,,-68.25,Branch 2,party_1589610808,div_0097926054,man_0427457728
AR-P0020,OFSI10,PREMIER INN HOTELS L.L.C.(AR-P0020),2500012,FAROOK,FAROOK,2025-02-06,2025-05-07,-48.0,42.0,,1188.6,,,,,,,,-1188.6,HO,party_1167371692,div_2006915470,man_1091962667
AR-P0022,SI20,PRIDE BUILDERS ELECTROMECHANICAL CONTRACTING(AR-P0022),2500276,RINSHAD T K,RINSHAD T K,2025-02-21,2025-04-22,-33.0,27.0,0.11,,,,,,,,,-0.11,MCJ,party_1448796413,div_0556003793,man_2128340233
AR-P0023,OSI10,PRISTINE CAVIAR - SOLE PROPRIETORSHIP L.L.C(AR-P0023),2974,SREERAJ,AJIMAL ,2024-08-21,2024-11-19,121.0,211.0,,,,,,,,1965.08,,-1965.08,HO,party_2037367484,div_2006915470,man_1437910147
AR-P0023,OSI10,PRISTINE CAVIAR - SOLE PROPRIETORSHIP L.L.C(AR-P0023),3267,SREERAJ,RIYAS M,2024-10-14,2025-01-12,67.0,157.0,,,,,,452.55,,,,-452.55,HO,party_2037367484,div_2006915470,man_2030811350
AR-P0023,OSI10,PRISTINE CAVIAR - SOLE PROPRIETORSHIP L.L.C(AR-P0023),3163,SREERAJ,RIYAS M,2024-10-01,2024-12-30,80.0,170.0,,,,,,690.9,,,,-690.9,HO,party_2037367484,div_2006915470,man_2030811350
AR-P0024,SI20,PRIVATE DEPARTMENT OF SKH MOHAMED BIN KHALID AL NAHYAN(AR-P0024),Sal:CRMCJ22-02381,NEVIN K,,2022-10-27,2023-01-25,785.0,875.0,,,,,,,,6483.64,,-6483.64,MCJ,party_0498324736,div_0556003793,man_0110721370
AR-P0024,SI20,PRIVATE DEPARTMENT OF SKH MOHAMED BIN KHALID AL NAHYAN(AR-P0024),Sal:CRMCJ23-00627,NEVIN K,,2023-03-08,2023-06-06,653.0,743.0,,,,,,,,6700.05,,-6700.05,MCJ,party_0498324736,div_0556003793,man_0110721370
AR-P0024,SI20,PRIVATE DEPARTMENT OF SKH MOHAMED BIN KHALID AL NAHYAN(AR-P0024),Sal:CRMCJ23-00896,NEVIN K,,2023-04-05,2023-07-04,625.0,715.0,,,,,,,,225.75,,-225.75,MCJ,party_0498324736,div_0556003793,man_0110721370
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),2500023,NEVIN K,NEVIN K,2025-01-17,2025-04-17,-28.0,62.0,,,1601.25,,,,,,,-1601.25,HO,party_0412501269,div_2006915470,man_0832785071
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),2500024,NEVIN K,NEVIN K,2025-01-17,2025-04-17,-28.0,62.0,,,782.25,,,,,,,-782.25,HO,party_0412501269,div_2006915470,man_0832785071
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),2500003,NEVIN K,NEVIN K,2025-01-09,2025-04-09,-20.0,70.0,,,861.0,,,,,,,-861.0,HO,party_0412501269,div_2006915470,man_0832785071
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),2500004,NEVIN K,NEVIN K,2025-01-09,2025-04-09,-20.0,70.0,,,819.0,,,,,,,-819.0,HO,party_0412501269,div_2006915470,man_0832785071
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),2500018,NEVIN K,NEVIN K,2025-01-14,2025-04-14,-25.0,65.0,,,3202.5,,,,,,,-3202.5,HO,party_0412501269,div_2006915470,man_0832785071
AR-P0030,OSI10,PURPLE EXHIBITION EXECUTION L.L.C.(AR-P0030),3437,NEVIN K,NEVIN K,2024-11-25,2025-02-23,25.0,115.0,,,,1593.75,,,,,,-1593.75,HO,party_0412501269,div_2006915470,man_0832785071
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),2500142,ZAMEER ,ZAMEER ,2025-01-16,2025-05-16,-57.0,63.0,,,3118.5,,,,,,,-3118.5,Sharjah,party_1215516107,div_1742449716,man_1964161347
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),2500348,ZAMEER ,ZAMEER ,2025-02-13,2025-06-13,-85.0,35.0,,3381.0,,,,,,,,-3381.0,Sharjah,party_1215516107,div_1742449716,man_1964161347
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),3376,ZAMEER ,ZAMEER ,2024-12-21,2025-04-20,-31.0,89.0,,,3202.5,,,,,,,-3202.5,Sharjah,party_1215516107,div_1742449716,man_1964161347
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),2500511,ZAMEER ,ZAMEER ,2025-03-06,2025-07-04,-106.0,14.0,1443.75,,,,,,,,,-1443.75,Sharjah,party_1215516107,div_1742449716,man_1964161347
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),2858,ZAMEER ,ZAMEER ,2024-10-12,2025-02-09,39.0,159.0,,,,,,3606.75,,,,-3606.75,Sharjah,party_1215516107,div_1742449716,man_1964161347
AR-Q0002,SI30,QAMAR AL HUDA AL JADEED GENERAL TRADING LLC(AR-Q0002),2859,ZAMEER ,ZAMEER ,2024-10-12,2025-02-09,39.0,159.0,,,,,,1884.75,,,,-1884.75,Sharjah,party_1215516107,div_1742449716,man_1964161347
