original_party_name,party_code,doc_type,doc_no,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,above_210,unallocated,balance,pdcamount,division,party_name,mask_division
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500401,2025-02-12,2025-04-13,-16.0,44,,2772.0,,,,,,,,2772.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500402,2025-02-06,2025-04-07,-10.0,50,,18573.47,,,,,,,,18573.47,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500403,2025-02-10,2025-04-11,-14.0,46,,1776.6,,,,,,,,1776.6,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500404,2025-02-10,2025-04-11,-14.0,46,,4666.2,,,,,,,,4666.2,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500405,2025-02-11,2025-04-12,-15.0,45,,11222.06,,,,,,,,11222.06,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500406,2025-02-01,2025-04-02,-5.0,55,,15748.55,,,,,,,,15748.55,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500407,2025-02-04,2025-04-05,-8.0,52,,9702.0,,,,,,,,9702.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500408,2025-02-04,2025-04-05,-8.0,52,,28922.25,,,,,,,,28922.25,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500409,2025-02-03,2025-04-04,-7.0,53,,3228.75,,,,,,,,3228.75,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500410,2025-02-03,2025-04-04,-7.0,53,,7927.58,,,,,,,,7927.58,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500411,2025-02-03,2025-04-04,-7.0,53,,4161.53,,,,,,,,4161.53,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500415,2025-02-13,2025-04-14,-17.0,43,,8339.47,,,,,,,,8339.47,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500416,2025-02-05,2025-04-06,-9.0,51,,29967.0,,,,,,,,29967.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500417,2025-02-05,2025-04-06,-9.0,51,,2866.5,,,,,,,,2866.5,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500418,2025-02-05,2025-04-06,-9.0,51,,8820.0,,,,,,,,8820.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500419,2025-02-05,2025-04-06,-9.0,51,,1238.74,,,,,,,,1238.74,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500420,2025-02-10,2025-04-11,-14.0,46,,14361.97,,,,,,,,14361.97,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500421,2025-02-10,2025-04-11,-14.0,46,,12484.58,,,,,,,,12484.58,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500422,2025-02-06,2025-04-07,-10.0,50,,35780.47,,,,,,,,35780.47,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500423,2025-02-06,2025-04-07,-10.0,50,,28455.5,,,,,,,,28455.5,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500424,2025-02-05,2025-04-06,-9.0,51,,58643.17,,,,,,,,58643.17,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500425,2025-02-06,2025-04-07,-10.0,50,,3123.53,,,,,,,,3123.53,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500426,2025-02-06,2025-04-07,-10.0,50,,8315.72,,,,,,,,8315.72,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500427,2025-02-06,2025-04-07,-10.0,50,,5166.0,,,,,,,,5166.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500428,2025-02-08,2025-04-09,-12.0,48,,53670.71,,,,,,,,53670.71,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500429,2025-02-06,2025-04-07,-10.0,50,,11550.0,,,,,,,,11550.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500430,2025-02-08,2025-04-09,-12.0,48,,33289.87,,,,,,,,33289.87,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500431,2025-02-08,2025-04-09,-12.0,48,,11637.68,,,,,,,,11637.68,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500432,2025-02-03,2025-04-04,-7.0,53,,2762.76,,,,,,,,2762.76,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500433,2025-02-13,2025-04-14,-17.0,43,,5082.0,,,,,,,,5082.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500434,2025-02-17,2025-04-18,-21.0,39,,8977.5,,,,,,,,8977.5,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500435,2025-02-07,2025-04-08,-11.0,49,,61819.36,,,,,,,,61819.36,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500436,2025-02-17,2025-04-18,-21.0,39,,7954.8,,,,,,,,7954.8,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500437,2025-02-17,2025-04-18,-21.0,39,,4882.5,,,,,,,,4882.5,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500438,2025-02-14,2025-04-15,-18.0,42,,8951.25,,,,,,,,8951.25,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500439,2025-02-14,2025-04-15,-18.0,42,,945.0,,,,,,,,945.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500440,2025-02-28,2025-04-29,-32.0,28,3329.95,,,,,,,,,3329.95,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500441,2025-02-08,2025-04-09,-12.0,48,,13146.0,,,,,,,,13146.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500442,2025-02-26,2025-04-27,-30.0,30,1386.0,,,,,,,,,1386.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500443,2025-02-26,2025-04-27,-30.0,30,1946.7,,,,,,,,,1946.7,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500444,2025-02-15,2025-04-16,-19.0,41,,8778.0,,,,,,,,8778.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500445,2025-02-10,2025-04-11,-14.0,46,,1601.25,,,,,,,,1601.25,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500446,2025-02-12,2025-04-13,-16.0,44,,6237.0,,,,,,,,6237.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500447,2025-02-12,2025-04-13,-16.0,44,,4095.0,,,,,,,,4095.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500448,2025-02-10,2025-04-11,-14.0,46,,1480.5,,,,,,,,1480.5,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500449,2025-02-06,2025-04-07,-10.0,50,,2100.0,,,,,,,,2100.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500450,2025-02-03,2025-04-04,-7.0,53,,40372.5,,,,,,,,40372.5,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500451,2025-02-06,2025-04-07,-10.0,50,,1064.7,,,,,,,,1064.7,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500452,2025-02-06,2025-04-07,-10.0,50,,15645.0,,,,,,,,15645.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500453,2025-02-06,2025-04-07,-10.0,50,,6930.0,,,,,,,,6930.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500454,2025-02-08,2025-04-09,-12.0,48,,10584.0,,,,,,,,10584.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500455,2025-02-08,2025-04-09,-12.0,48,,12236.7,,,,,,,,12236.7,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500456,2025-02-01,2025-04-02,-5.0,55,,655.2,,,,,,,,655.2,,div_0556003793,party_0309653914,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500459,2025-02-18,2025-03-05,23.0,38,,220.5,,,,,,,,220.5,,div_0556003793,party_1677101084,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500461,2025-02-24,2025-04-25,-28.0,32,4567.5,,,,,,,,,4567.5,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500462,2025-02-24,2025-04-25,-28.0,32,2772.0,,,,,,,,,2772.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500463,2025-02-25,2025-04-26,-29.0,31,5544.0,,,,,,,,,5544.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500464,2025-02-03,2025-04-04,-7.0,53,,6103.64,,,,,,,,6103.64,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500465,2025-02-25,2025-04-26,-29.0,31,5000.94,,,,,,,,,5000.94,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500466,2025-02-27,2025-04-28,-31.0,29,49231.35,,,,,,,,,49231.35,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500467,2025-02-07,2025-04-08,-11.0,49,,144510.45,,,,,,,,144510.45,,div_0556003793,party_0309653914,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500471,2025-02-23,2025-03-10,18.0,33,378.0,,,,,,,,,378.0,,div_0556003793,party_1677101084,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500472,2025-02-24,2025-03-11,17.0,32,1719.9,,,,,,,,,1719.9,,div_0556003793,party_1677101084,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500473,2025-02-25,2025-03-12,16.0,31,210.0,,,,,,,,,210.0,,div_0556003793,party_1677101084,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500474,2025-02-27,2025-03-14,14.0,29,609.0,,,,,,,,,609.0,,div_0556003793,party_1677101084,div_2058489418
Asia Paint Exhibition Building Material L.L.C.(AP-A0438),AP-A0438,LPI20,2500475,2025-03-01,2025-03-16,12.0,27,1554.0,,,,,,,,,1554.0,,div_0556003793,party_1677101084,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500477,2025-02-18,2025-04-19,-22.0,38,,12684.0,,,,,,,,12684.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500478,2025-02-12,2025-04-13,-16.0,44,,10676.4,,,,,,,,10676.4,,div_0556003793,party_0309653914,div_2058489418
Terraco Uae Ltd.Co. Llc(AP-T0027),AP-T0027,LPI20,2500479,2025-02-07,2025-06-07,-71.0,49,,4173.75,,,,,,,,4173.75,,div_0556003793,party_1041635336,div_2058489418
Terraco Uae Ltd.Co. Llc(AP-T0027),AP-T0027,LPI20,2500480,2025-02-05,2025-06-05,-69.0,51,,2646.0,,,,,,,,2646.0,,div_0556003793,party_1041635336,div_2058489418
Abdul Raouf Abdul Azeez Tr. Co. LLC(AP-A0487),AP-A0487,LPI20,2500481,2025-02-03,2025-02-03,53.0,53,,226.8,,,,,,,,226.8,,div_0556003793,party_0297746549,div_2058489418
Best Choice Trading Llc(AP-B0025),AP-B0025,LPI20,2500482,2025-02-01,2025-06-01,-65.0,55,,420.0,,,,,,,,420.0,,div_0556003793,party_0546289141,div_2058489418
Al Nahda International Chemicals Co. (L.L.C)(AP-A0260),AP-A0260,LPI20,2500483,2025-02-04,2025-06-04,-68.0,52,,3654.0,,,,,,,,3654.0,,div_0556003793,party_1010865889,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500484,2025-03-01,2025-04-30,-33.0,27,16665.6,,,,,,,,,16665.6,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500485,2025-03-01,2025-04-30,-33.0,27,8337.0,,,,,,,,,8337.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500486,2025-03-01,2025-04-30,-33.0,27,1694.7,,,,,,,,,1694.7,,div_0556003793,party_0309653914,div_2058489418
Terraco Uae Ltd.Co. Llc(AP-T0027),AP-T0027,LPI20,2500487,2025-02-24,2025-06-24,-88.0,32,1444.8,,,,,,,,,1444.8,,div_0556003793,party_1041635336,div_2058489418
Terraco Uae Ltd.Co. Llc(AP-T0027),AP-T0027,LPI20,2500488,2025-02-20,2025-06-20,-84.0,36,7899.94,,,,,,,,,7899.94,,div_0556003793,party_1041635336,div_2058489418
Emirates National Chemical Industries Llc(AP-E0030),AP-E0030,LPI20,2500489,2025-02-24,2025-02-24,32.0,32,2835.0,,,,,,,,,2835.0,,div_0556003793,party_0162018466,div_2058489418
National Paints Factories Co.Ltd(AP-N0019),AP-N0019,LPI20,2500495,2025-03-04,2025-07-02,-96.0,24,2100.0,,,,,,,,,2100.0,,div_0556003793,party_1187845058,div_2058489418
Jotech Paints Llc	(AP-J0014),AP-J0014,LPI20,2500504,2025-02-21,2025-02-21,35.0,35,17325.0,,,,,,,,,17325.0,,div_0556003793,party_1012019747,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500505,2025-03-03,2025-05-02,-35.0,25,16632.0,,,,,,,,,16632.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,LPI20,2500506,2025-03-01,2025-04-30,-33.0,27,16931.25,,,,,,,,,16931.25,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500507,2025-03-01,2025-04-30,-33.0,27,47696.25,,,,,,,,,47696.25,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500508,2025-03-03,2025-05-02,-35.0,25,15702.75,,,,,,,,,15702.75,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500509,2025-03-03,2025-05-02,-35.0,25,78717.02,,,,,,,,,78717.02,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500511,2025-03-03,2025-05-02,-35.0,25,22310.45,,,,,,,,,22310.45,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500512,2025-03-03,2025-05-02,-35.0,25,4788.0,,,,,,,,,4788.0,,div_0556003793,party_1087986705,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,LPI20,2500513,2025-03-04,2025-05-03,-36.0,24,2394.0,,,,,,,,,2394.0,,div_0556003793,party_1087986705,div_2058489418
