party_code,doc_type,original_party_name,doc_no,salesman_master,original_salesman,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,days_above_210,unallocated,balance,original_division,party_name,division,salesman
AR-A0096,SI30,AL GUFFAL TRADING EST.(AR-A0096),3071,ZAMEER ,ZAMEER ,2024-11-09,2025-03-09,11.0,131.0,,,,,472.5,,,,,-472.5,Sharjah,party_1498220188,div_1742449716,man_1964161347
AR-A0096,SI30,AL GUFFAL TRADING EST.(AR-A0096),2500118,ZAMEER ,ZAMEER ,2025-01-13,2025-05-13,-54.0,66.0,,,472.5,,,,,,,-472.5,Sharjah,party_1498220188,div_1742449716,man_1964161347
AR-A0098,SI40,AL HADHOUDH TRADING CONT. EST(AR-A0098),2500069,ABDUL SATHAR,ABDUL SATHAR,2025-01-24,2025-05-24,-65.0,55.0,,907.2,,,,,,,,-907.2,Branch 2,party_1603301820,div_0097926054,man_0427457728
AR-A0100,JV20,AL HASOUN SHAMKA(AR-A0100),Opb:OPB-25588,JAFEER ,,2019-09-14,2019-09-14,2014.0,2014.0,,,,,,,,7432.0,,-7432.0,MCJ,party_1082459843,div_0556003793,man_0110721370
AR-A0100,JV20,AL HASOUN SHAMKA(AR-A0100),Opb:OPB-25590,JAFEER ,,2019-10-03,2019-10-03,1995.0,1995.0,,,,,,,,414.75,,-414.75,MCJ,party_1082459843,div_0556003793,man_0110721370
AR-A0100,JV20,AL HASOUN SHAMKA(AR-A0100),Opb:OPB-25591,JAFEER ,,2019-10-07,2019-10-07,1991.0,1991.0,,,,,,,,1680.0,,-1680.0,MCJ,party_1082459843,div_0556003793,man_0110721370
AR-A0105,SI30,AL INARA BUILDING MATERIALS TRADING(AR-A0105),2500188,ZAMEER ,ZAMEER ,2025-01-22,2025-02-21,27.0,57.0,,325.5,,,,,,,,-325.5,Sharjah,party_2143245378,div_1742449716,man_1964161347
AR-A0105,SI30,AL INARA BUILDING MATERIALS TRADING(AR-A0105),3360,ZAMEER ,ZAMEER ,2024-12-18,2025-01-17,62.0,92.0,,,,1837.5,,,,,,-1837.5,Sharjah,party_2143245378,div_1742449716,man_1964161347
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2500108,SREERAJ,RIYAS M,2025-02-26,2025-05-27,-68.0,22.0,1876.35,,,,,,,,,-1876.35,HO,party_1261822864,div_2006915470,man_2030811350
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2500137,SREERAJ,SREERAJ,2025-03-04,2025-06-02,-74.0,16.0,287.85,,,,,,,,,-287.85,HO,party_1261822864,div_2006915470,man_1205136833
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2798,SREERAJ,MAHAROOF ,2024-08-10,2024-11-08,132.0,222.0,,,,,,,,913.5,,-913.5,HO,party_1261822864,div_2006915470,man_1666262237
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),3238,SREERAJ,RIYAS M,2024-10-01,2024-12-30,80.0,170.0,,,,,,1575.0,,,,-1575.0,HO,party_1261822864,div_2006915470,man_2030811350
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),3239,SREERAJ,RIYAS M,2024-10-01,2024-12-30,80.0,170.0,,,,,,441.0,,,,-441.0,HO,party_1261822864,div_2006915470,man_2030811350
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),3274,SREERAJ,RIYAS M,2024-10-12,2025-01-10,69.0,159.0,,,,,,340.2,,,,-340.2,HO,party_1261822864,div_2006915470,man_2030811350
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2862,SREERAJ,AJIMAL ,2024-08-01,2024-10-30,141.0,231.0,,,,,,,,562.28,,-562.28,HO,party_1261822864,div_2006915470,man_1437910147
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2969,SREERAJ,AJIMAL ,2024-08-19,2024-11-17,123.0,213.0,,,,,,,,1182.31,,-1182.31,HO,party_1261822864,div_2006915470,man_1437910147
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),2851,SREERAJ,MAHAROOF ,2024-07-31,2024-10-29,142.0,232.0,,,,,,,,1671.6,,-1671.6,HO,party_1261822864,div_2006915470,man_1666262237
AR-A0109,OSI10,AL JARAF FISHERIES LLC(AR-A0109),3027,SREERAJ,AJIMAL ,2024-08-31,2024-11-29,111.0,201.0,,,,,,,105.0,,,-105.0,HO,party_1261822864,div_2006915470,man_1437910147
AR-A0111,SI30,AL JAZAA ELECT & SANITARY MATERIALS TRADE LLC(AR-A0111),2500036,RINSHAD M U,RINSHAD M U,2025-01-03,2025-05-03,-44.0,76.0,,,651.0,,,,,,,-651.0,Sharjah,party_0650182694,div_1742449716,man_0298694519
AR-A0111,SI30,AL JAZAA ELECT & SANITARY MATERIALS TRADE LLC(AR-A0111),2500372,RINSHAD M U,RINSHAD M U,2025-02-17,2025-06-17,-89.0,31.0,,703.5,,,,,,,,-703.5,Sharjah,party_0650182694,div_1742449716,man_0298694519
AR-A0111,SI30,AL JAZAA ELECT & SANITARY MATERIALS TRADE LLC(AR-A0111),2500278,RINSHAD M U,ZAMEER ,2025-02-03,2025-06-03,-75.0,45.0,,945.0,,,,,,,,-945.0,Sharjah,party_0650182694,div_1742449716,man_1964161347
AR-A0116,SI30,AL KHAFGI SANITARY & ELECT. TOOLS TRDG.(AR-A0116),2500531,ZAMEER ,ZAMEER ,2025-03-08,2025-07-06,-108.0,12.0,630.0,,,,,,,,,-630.0,Sharjah,party_0967816612,div_1742449716,man_1964161347
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1203,RINSHAD T K,RINSHAD T K,2024-01-31,2024-03-31,354.0,414.0,,,,,,,,504.0,,-504.0,MCJ,party_1796810665,div_0556003793,man_2128340233
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1204,RINSHAD T K,RINSHAD T K,2024-01-31,2024-03-31,354.0,414.0,,,,,,,,68.25,,-68.25,MCJ,party_1796810665,div_0556003793,man_2128340233
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1205,RINSHAD T K,RINSHAD T K,2024-01-31,2024-03-31,354.0,414.0,,,,,,,,136.5,,-136.5,MCJ,party_1796810665,div_0556003793,man_2128340233
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1206,RINSHAD T K,SAFEER M,2024-01-31,2024-03-31,354.0,414.0,,,,,,,,819.0,,-819.0,MCJ,party_1796810665,div_0556003793,man_1859775013
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1207,RINSHAD T K,RINSHAD T K,2024-01-31,2024-03-31,354.0,414.0,,,,,,,,2333.1,,-2333.1,MCJ,party_1796810665,div_0556003793,man_2128340233
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02896,RINSHAD T K,,2023-12-30,2024-02-28,386.0,446.0,,,,,,,,1.0,,-1.0,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02616,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,682.5,,-682.5,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02617,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,2688.0,,-2688.0,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02618,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,577.5,,-577.5,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02619,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,304.5,,-304.5,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02319,RINSHAD T K,,2023-10-25,2023-12-24,452.0,512.0,,,,,,,,1859.55,,-1859.55,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02330,RINSHAD T K,,2023-10-25,2023-12-24,452.0,512.0,,,,,,,,1958.25,,-1958.25,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1874,RINSHAD T K,RINSHAD T K,2024-05-30,2024-07-29,234.0,294.0,,,,,,,,483.0,,-483.0,MCJ,party_1796810665,div_0556003793,man_2128340233
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02612,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,2373.0,,-2373.0,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02613,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,4221.0,,-4221.0,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02614,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,252.0,,-252.0,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),Sal:CRMCJ23-02615,RINSHAD T K,,2023-11-29,2024-01-28,417.0,477.0,,,,,,,,9833.25,,-9833.25,MCJ,party_1796810665,div_0556003793,man_0110721370
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1138,RINSHAD T K,RISHAD C,2024-01-25,2024-03-25,360.0,420.0,,,,,,,,2887.5,,-2887.5,MCJ,party_1796810665,div_0556003793,man_1841802797
AR-A0117,SI20,AL KHARASANA CONTRACTING AND GENERAL MAINTANENCE(AR-A0117),1139,RINSHAD T K,RISHAD C,2024-01-25,2024-03-25,360.0,420.0,,,,,,,,504.0,,-504.0,MCJ,party_1796810665,div_0556003793,man_1841802797
AR-A0120,SI30,AL MADINA GARDEN . SATWA(AR-A0120),2500185,ZAMEER ,ZAMEER ,2025-01-22,2025-05-22,-63.0,57.0,,3018.75,,,,,,,,-3018.75,Sharjah,party_1295725928,div_1742449716,man_1964161347
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500003,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-04-17,-28.0,62.0,,,262.5,,,,,,,-262.5,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500028,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-04-17,-28.0,62.0,,,252.0,,,,,,,-252.0,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500082,ABDUL SATHAR,ABDUL SATHAR,2025-01-25,2025-04-25,-36.0,54.0,,630.0,,,,,,,,-630.0,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500008,ABDUL SATHAR,ABDUL SATHAR,2025-01-17,2025-04-17,-28.0,62.0,,,2047.5,,,,,,,-2047.5,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500058,ABDUL SATHAR,ABDUL SATHAR,2025-01-20,2025-04-20,-31.0,59.0,,1197.0,,,,,,,,-1197.0,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500223,ABDUL SATHAR,ABDUL SATHAR,2025-02-19,2025-05-20,-61.0,29.0,262.5,,,,,,,,,-262.5,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI40,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500286,ABDUL SATHAR,ABDUL SATHAR,2025-03-04,2025-06-02,-74.0,16.0,157.5,,,,,,,,,-157.5,Branch 2,party_1499994438,div_0097926054,man_0427457728
AR-A0122,SI20,AL MAJARRAH EQUIPMENT CO.LLC(AR-A0122),2500421,ABDUL SATHAR,RINSHAD T K,2025-03-19,2025-05-18,-59.0,1.0,320.25,,,,,,,,,-320.25,MCJ,party_1499994438,div_0556003793,man_2128340233
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),2500056,ANSAR ,ASHIK,2025-01-31,2025-05-01,-42.0,48.0,,253.05,,,,,,,,-253.05,HO,party_2069428991,div_2006915470,man_0276416957
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),2500021,ANSAR ,RIYAS M,2025-01-14,2025-04-14,-25.0,65.0,,,882.0,,,,,,,-882.0,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3217,ANSAR ,RIYAS M,2024-10-09,2025-01-07,72.0,162.0,,,,,,619.5,,,,-619.5,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3218,ANSAR ,RIYAS M,2024-10-09,2025-01-07,72.0,162.0,,,,,,169.05,,,,-169.05,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3219,ANSAR ,RIYAS M,2024-10-09,2025-01-07,72.0,162.0,,,,,,1071.0,,,,-1071.0,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3575,ANSAR ,RIYAS M,2024-12-31,2025-03-31,-11.0,79.0,,,897.12,,,,,,,-897.12,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3505,ANSAR ,RIYAS M,2024-12-05,2025-03-05,15.0,105.0,,,,588.0,,,,,,-588.0,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3269,ANSAR ,RIYAS M,2024-10-16,2025-01-14,65.0,155.0,,,,,,556.08,,,,-556.08,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3270,ANSAR ,RIYAS M,2024-10-16,2025-01-14,65.0,155.0,,,,,,2053.8,,,,-2053.8,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0128,OSI10,AL MARIAH UNITED GROUP(AR-A0128),3271,ANSAR ,RIYAS M,2024-10-16,2025-01-14,65.0,155.0,,,,,,1390.73,,,,-1390.73,HO,party_2069428991,div_2006915470,man_2030811350
AR-A0129,SI30,AL MARIFA BLDG. MAT.TR.LLC(AR-A0129),2500602,RINSHAD M U,RINSHAD M U,2025-03-15,2025-05-14,-55.0,5.0,1228.5,,,,,,,,,-1228.5,Sharjah,party_1705917216,div_1742449716,man_0298694519
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2986,RINSHAD T K,RINSHAD T K,2024-12-20,2025-02-18,30.0,90.0,,,,7644.0,,,,,,-7644.0,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2987,RINSHAD T K,RINSHAD T K,2024-12-20,2025-02-18,30.0,90.0,,,,9261.0,,,,,,-9261.0,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500251,RINSHAD T K,RINSHAD T K,2025-02-18,2025-04-19,-30.0,30.0,,997.5,,,,,,,,-997.5,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500026,RINSHAD T K,SAFEER M,2025-01-09,2025-03-10,10.0,70.0,,,1522.5,,,,,,,-1522.5,MCJ,party_1772870483,div_0556003793,man_1859775013
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500395,RINSHAD T K,RINSHAD T K,2025-03-13,2025-05-12,-53.0,7.0,5276.25,,,,,,,,,-5276.25,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2950,RINSHAD T K,RINSHAD T K,2024-12-12,2025-02-10,38.0,98.0,,,,4123.35,,,,,,-4123.35,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500187,RINSHAD T K,RINSHAD T K,2025-02-05,2025-04-06,-17.0,43.0,,8426.25,,,,,,,,-8426.25,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500110,RINSHAD T K,RINSHAD T K,2025-01-25,2025-03-26,-6.0,54.0,,1890.0,,,,,,,,-1890.0,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500388,RINSHAD T K,RINSHAD T K,2025-03-13,2025-05-12,-53.0,7.0,2268.0,,,,,,,,,-2268.0,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0132,SI20,AL MASAOOD LLC(AR-A0132),2500301,RINSHAD T K,RINSHAD T K,2025-02-27,2025-04-28,-39.0,21.0,4683.0,,,,,,,,,-4683.0,MCJ,party_1772870483,div_0556003793,man_2128340233
AR-A0134,JV10,AL MOOSA OWNERS ASSOCIATION MANAGEMENT SERVICES L.L.C.(AR-A0134),Opb:OPB-24675,SAFEER,,2019-09-17,2019-09-17,2011.0,2011.0,,,,,,,,598.5,,-598.5,HO,party_0310499337,div_2006915470,man_0110721370
AR-A0134,JV10,AL MOOSA OWNERS ASSOCIATION MANAGEMENT SERVICES L.L.C.(AR-A0134),Opb:OPB-24676,SAFEER,,2020-06-25,2020-06-25,1729.0,1729.0,,,,,,,,976.5,,-976.5,HO,party_0310499337,div_2006915470,man_0110721370
